message_id,date,sender,text,views,threat_level
msg_-1002413797422_160,2025-01-11T14:47:36+00:00,-1002413797422,"[FunkSec – Alleged Top Ransomware Group Powered by AI](https://malware.news/t/funksec-alleged-top-ransomware-group-powered-by-ai/90056) **Malware Analysis, News and Indicators - Latest topics (RSS)**  Key Points  Introduction to Malware Binary Triage (IMBT) Course Looking to level up your skills? Get **10% off** using coupon code: **MWNEWS10** for any flavor.  [Enroll Now and Save 10%: Coupon Code MWNEWS10](https://training.invokere.com/link/QHLuD5/MWNEWS10?url=https%3A%2F%2Ftraining.invokere.com)  __Note: Affiliate link – your enrollment helps support this platform at no extra cost to you.__    — The FunkSec ransomware group emerged in late 2024 and published over 85 victims in December, surpassing every other ransomware group that month. — FunkSec operators appear to use AI-assisted malware development which can enable even inexperienced actors to quickly produce and refine advanced tools. — The group’s activities straddle the line between hacktivism and cybercrime, complicating efforts to understand their true motivations. — Many of the group’s leaked datasets are recycled from previous hacktivism campaigns, raising doubts about the authenticity of their...  [Перейти на оригинальный пост](https://malware.news/t/funksec-alleged-top-ransomware-group-powered-by-ai/90056)",675,LOW
msg_-1002413797422_170,2025-01-11T14:48:00+00:00,-1002413797422,"[FunkSec – Alleged Top Ransomware Group Powered by AI](https://malware.news/t/funksec-alleged-top-ransomware-group-powered-by-ai/90056) **Malware Analysis, News and Indicators - Latest topics (RSS)**  Key Points  Introduction to Malware Binary Triage (IMBT) Course Looking to level up your skills? Get **10% off** using coupon code: **MWNEWS10** for any flavor.  [Enroll Now and Save 10%: Coupon Code MWNEWS10](https://training.invokere.com/link/QHLuD5/MWNEWS10?url=https%3A%2F%2Ftraining.invokere.com)  __Note: Affiliate link – your enrollment helps support this platform at no extra cost to you.__    — The FunkSec ransomware group emerged in late 2024 and published over 85 victims in December, surpassing every other ransomware group that month. — FunkSec operators appear to use AI-assisted malware development which can enable even inexperienced actors to quickly produce and refine advanced tools. — The group’s activities straddle the line between hacktivism and cybercrime, complicating efforts to understand their true motivations. — Many of the group’s leaked datasets are recycled from previous hacktivism campaigns, raising doubts about the authenticity of their...  [Перейти на оригинальный пост](https://malware.news/t/funksec-alleged-top-ransomware-group-powered-by-ai/90056)",697,LOW
